,cell_index,age_at_chase,rls,div_duration,dist_from_sen,late_daughter_shape,x_input,y_input_raw,y_input_norm,y_pred_norm,residual,r_sq,est_std_err,shapiro_p,a,b,c,genotype,substrate
772,1,,,,,,4.0,57.124000000000024,0.11163354243614557,0.13653014479679476,-0.024896602360649195,0.9733448747381372,0.04829912608444447,0.1350492686033249,1.0802647632677633,0.4761400897558623,-0.024308407681076186,rpn4d,UBL-mScarletI-NS
773,1,,,,,,4.166666666666667,45.92100000000005,0.0897402825819313,0.12425983518431695,-0.03451955260238565,0.9733448747381372,0.04829912608444447,0.1350492686033249,1.0802647632677633,0.4761400897558623,-0.024308407681076186,rpn4d,UBL-mScarletI-NS
774,1,,,,,,4.333333333333333,32.860999999999876,0.06421801410955402,0.11292562264350854,-0.04870760853395452,0.9733448747381372,0.04829912608444447,0.1350492686033249,1.0802647632677633,0.4761400897558623,-0.024308407681076186,rpn4d,UBL-mScarletI-NS
775,1,,,,,,4.5,33.547000000000025,0.06555861718551531,0.10245609269867455,-0.036897475513159236,0.9733448747381372,0.04829912608444447,0.1350492686033249,1.0802647632677633,0.4761400897558623,-0.024308407681076186,rpn4d,UBL-mScarletI-NS
776,1,,,,,,4.666666666666667,28.957000000000107,0.056588692814289576,0.09278527905625131,-0.03619658624196173,0.9733448747381372,0.04829912608444447,0.1350492686033249,1.0802647632677633,0.4761400897558623,-0.024308407681076186,rpn4d,UBL-mScarletI-NS
777,1,,,,,,4.833333333333333,20.682000000000016,0.04041742393152376,0.0838522479651442,-0.043434824033620444,0.9733448747381372,0.04829912608444447,0.1350492686033249,1.0802647632677633,0.4761400897558623,-0.024308407681076186,rpn4d,UBL-mScarletI-NS
778,1,,,,,,5.0,26.989000000000033,0.05274276445643048,0.0756007142860512,-0.022857949829620715,0.9733448747381372,0.04829912608444447,0.1350492686033249,1.0802647632677633,0.4761400897558623,-0.024308407681076186,rpn4d,UBL-mScarletI-NS
779,1,,,,,,5.166666666666667,17.03099999999995,0.03328252330421519,0.06797868685070652,-0.034696163546491327,0.9733448747381372,0.04829912608444447,0.1350492686033249,1.0802647632677633,0.4761400897558623,-0.024308407681076186,rpn4d,UBL-mScarletI-NS
780,1,,,,,,5.333333333333333,18.54200000000003,0.036235367688730015,0.06093814087652674,-0.024702773187796727,0.9733448747381372,0.04829912608444447,0.1350492686033249,1.0802647632677633,0.4761400897558623,-0.024308407681076186,rpn4d,UBL-mScarletI-NS
781,1,,,,,,5.5,15.160999999999945,0.029628109671493524,0.05443471537261453,-0.024806605701121007,0.9733448747381372,0.04829912608444447,0.1350492686033249,1.0802647632677633,0.4761400897558623,-0.024308407681076186,rpn4d,UBL-mScarletI-NS
